 

stn;time;tre200h0;hns000hs;rre150h0;ure200h0;hto000hs;fu3010h0
STG;2018012108;1.9;-;0.4;91.0;-;26.6
STG;2018012109;0.7;-;0.0;90.9;-;23.8
STG;2018012110;0.3;-;0.0;88.8;-;19.1
STG;2018012111;0.5;-;0.0;84.5;-;13.3
STG;2018012112;0.4;-;0.0;81.4;-;10.1
STG;2018012113;0.4;-;0.0;82.8;-;8.3
STG;2018012114;0.3;-;0.0;77.7;-;5.4
STG;2018012115;0.3;-;0.0;81.7;-;4.0
STG;2018012116;0.0;-;0.0;83.5;-;5.0
STG;2018012117;0.0;-;0.0;81.6;-;8.3
STG;2018012118;0.4;-;0.0;78.7;-;6.1
STG;2018012119;0.7;-;0.0;74.8;-;9.7
STG;2018012120;-0.2;-;0.3;86.0;-;7.2
STG;2018012121;-0.6;-;0.2;87.2;-;5.0
STG;2018012122;-0.9;-;0.1;92.8;-;1.4
STG;2018012123;-0.9;-;0.5;95.3;-;1.8
STG;2018012200;0.8;-;0.5;91.2;-;5.8
STG;2018012201;1.2;-;1.3;92.2;-;4.3
STG;2018012202;2.7;-;2.9;91.1;-;12.2
STG;2018012203;4.4;-;4.0;89.0;-;19.8
STG;2018012204;4.9;-;2.8;88.8;-;22.0
STG;2018012205;5.3;0;1.2;87.7;0;23.8
STG;2018012206;5.4;-;0.2;87.8;-;22.3
STG;2018012207;5.8;-;0.3;86.9;-;19.4
STG;2018012208;6.2;-;0.0;86.1;-;15.5
STG;2018012209;6.8;-;0.0;85.2;-;16.2
STG;2018012210;7.2;-;0.0;82.5;-;21.2
STG;2018012211;6.8;-;1.0;83.5;-;20.5
STG;2018012212;6.2;-;1.4;86.6;-;15.1
STG;2018012213;6.5;-;0.6;80.6;-;8.6
STG;2018012214;7.1;-;1.2;82.1;-;12.2
STG;2018012215;6.6;-;1.9;87.0;-;21.2
STG;2018012216;6.9;-;0.1;85.2;-;24.1
STG;2018012217;7.4;-;0.3;84.1;-;25.9
STG;2018012218;7.6;-;0.1;82.0;-;23.4
STG;2018012219;7.1;-;2.9;88.2;-;19.1
STG;2018012220;6.7;-;3.8;93.1;-;19.4
STG;2018012221;5.5;-;0.9;94.7;-;9.0
STG;2018012222;5.6;-;0.1;92.9;-;9.4
STG;2018012223;5.9;-;0.0;89.7;-;8.6
STG;2018012300;5.7;-;0.0;89.1;-;6.5
STG;2018012301;5.6;-;0.0;89.3;-;7.2
STG;2018012302;5.5;-;0.6;91.8;-;7.6
STG;2018012303;5.2;-;1.3;94.3;-;16.2
STG;2018012304;3.4;-;2.0;96.2;-;7.6
STG;2018012305;3.1;0;1.3;94.2;0;6.5
STG;2018012306;3.1;-;0.3;92.6;-;7.2
STG;2018012307;3.1;-;0.0;88.1;-;9.0
STG;2018012308;3.2;-;0.2;88.7;-;5.4
STG;2018012309;3.3;-;0.3;90.9;-;4.7
STG;2018012310;3.8;-;0.1;88.7;-;5.4
STG;2018012311;4.1;-;0.1;86.6;-;4.0
STG;2018012312;4.2;-;0.0;83.4;-;7.2
STG;2018012313;4.1;-;0.0;84.6;-;6.1
STG;2018012314;4.5;-;0.0;82.1;-;5.4
STG;2018012315;4.7;-;0.0;82.3;-;2.9
STG;2018012316;3.9;-;0.0;86.2;-;4.0
STG;2018012317;3.2;-;0.0;87.9;-;7.2
STG;2018012318;2.7;-;0.0;88.8;-;9.7
STG;2018012319;2.2;-;0.0;89.7;-;7.2
STG;2018012320;2.4;-;0.0;87.4;-;6.1
STG;2018012321;3.5;-;0.0;79.5;-;11.5
STG;2018012322;4.7;-;0.0;67.1;-;11.2
STG;2018012323;4.8;-;0.0;60.5;-;7.9
STG;2018012400;4.4;-;0.0;64.5;-;6.5
STG;2018012401;4.7;-;0.0;62.4;-;2.5
STG;2018012402;5.5;-;0.0;60.4;-;6.5
STG;2018012403;5.9;-;0.0;56.8;-;8.6
STG;2018012404;6.0;-;0.0;54.6;-;2.9
STG;2018012405;6.0;0;0.0;54.8;0;2.9
STG;2018012406;5.9;-;0.0;56.5;-;4.7
STG;2018012407;5.4;-;0.0;55.6;-;4.3
STG;2018012408;4.9;-;0.0;56.4;-;2.5
STG;2018012409;5.3;-;0.0;58.8;-;3.6
STG;2018012410;6.6;-;0.0;57.3;-;1.4
STG;2018012411;7.1;-;0.0;58.9;-;4.0
STG;2018012412;7.3;-;0.0;63.9;-;4.0
STG;2018012413;7.5;-;0.0;64.5;-;2.5
STG;2018012414;7.6;-;0.0;67.3;-;2.5
STG;2018012415;8.0;-;0.0;68.7;-;1.1
STG;2018012416;7.3;-;0.0;72.7;-;1.8
STG;2018012417;7.0;-;0.0;69.8;-;2.9
STG;2018012418;7.2;-;0.0;59.7;-;2.5
STG;2018012419;6.9;-;0.0;61.1;-;2.2
STG;2018012420;6.9;-;0.0;62.0;-;3.2
STG;2018012421;6.8;-;0.0;62.8;-;3.2
STG;2018012422;8.3;-;0.0;51.6;-;3.2
STG;2018012423;7.3;-;0.0;56.1;-;4.7
STG;2018012500;7.4;-;0.0;54.2;-;13.3
STG;2018012501;8.3;-;0.0;46.9;-;6.1
STG;2018012502;8.5;-;0.0;44.8;-;4.0
STG;2018012503;6.9;-;0.0;54.2;-;9.0
STG;2018012504;7.3;-;0.0;48.9;-;4.7
STG;2018012505;7.7;0;0.0;45.4;0;4.7
STG;2018012506;7.0;-;0.0;49.7;-;7.2
STG;2018012507;7.2;-;0.0;48.1;-;5.4
STG;2018012508;8.0;-;0.0;46.7;-;4.3
STG;2018012509;8.7;-;0.0;48.5;-;6.1
STG;2018012510;8.7;-;0.0;50.9;-;5.0
STG;2018012511;8.0;-;0.0;54.2;-;6.1
STG;2018012512;7.5;-;0.0;59.5;-;7.2
STG;2018012513;7.0;-;0.0;62.3;-;3.6
STG;2018012514;7.2;-;0.0;66.3;-;3.6
STG;2018012515;7.4;-;0.0;63.8;-;10.4
STG;2018012516;6.7;-;0.0;66.3;-;4.7
STG;2018012517;6.9;-;0.0;54.6;-;4.0
STG;2018012518;6.4;-;0.0;58.3;-;2.2
STG;2018012519;7.2;-;0.0;52.7;-;4.3
STG;2018012520;7.5;-;0.0;51.1;-;3.6
STG;2018012521;7.1;-;0.0;53.8;-;6.5
STG;2018012522;7.5;-;0.0;50.2;-;7.2
STG;2018012523;7.7;-;0.0;47.8;-;3.2
STG;2018012600;7.9;-;0.0;46.3;-;3.6
STG;2018012601;7.8;-;0.0;47.8;-;3.2
STG;2018012602;7.8;-;0.0;47.9;-;5.4
STG;2018012603;7.5;-;0.0;51.9;-;4.3
STG;2018012604;6.7;-;0.0;59.1;-;3.6
STG;2018012605;6.5;0;0.0;58.6;0;3.2
STG;2018012606;6.5;-;0.0;58.6;-;3.2
STG;2018012607;4.7;-;0.0;66.8;-;2.5
STG;2018012608;4.0;-;0.0;69.5;-;7.6
STG;2018012609;4.9;-;0.0;64.8;-;3.2
STG;2018012610;6.1;-;0.0;60.4;-;3.2
STG;2018012611;6.4;-;0.0;61.4;-;4.0
STG;2018012612;6.7;-;0.0;66.2;-;4.0
STG;2018012613;7.1;-;0.0;69.1;-;7.6
STG;2018012614;6.5;-;0.0;76.4;-;7.9
STG;2018012615;6.3;-;0.0;78.5;-;3.6
STG;2018012616;6.3;-;0.0;80.1;-;4.0
STG;2018012617;6.3;-;0.0;81.0;-;5.0
STG;2018012618;6.1;-;0.0;82.0;-;5.0
STG;2018012619;5.6;-;0.0;84.7;-;5.4
STG;2018012620;5.4;-;0.0;86.6;-;9.0
STG;2018012621;4.9;-;0.0;89.4;-;6.8
STG;2018012622;4.4;-;0.0;91.3;-;2.9
STG;2018012623;4.5;-;0.0;91.7;-;3.6
STG;2018012700;4.3;-;0.0;92.2;-;2.2
STG;2018012701;3.8;-;0.0;96.3;-;4.3
STG;2018012702;3.4;-;0.0;97.5;-;2.5
STG;2018012703;3.4;-;0.0;97.1;-;0.7
STG;2018012704;3.5;-;0.0;97.0;-;2.5
STG;2018012705;3.1;0;0.0;97.9;0;1.4
STG;2018012706;3.2;-;0.0;98.1;-;0.7
STG;2018012707;3.2;-;0.0;97.7;-;3.6
STG;2018012708;3.2;-;0.0;96.7;-;3.6
STG;2018012709;3.5;-;0.0;94.4;-;4.3
STG;2018012710;3.9;-;0.0;90.8;-;2.9
STG;2018012711;4.3;-;0.0;91.0;-;2.5
STG;2018012712;4.5;-;0.0;91.0;-;5.8
STG;2018012713;4.1;-;0.0;91.5;-;6.8
STG;2018012714;4.1;-;0.0;89.7;-;3.2
STG;2018012715;4.4;-;0.0;85.7;-;1.8
STG;2018012716;4.6;-;0.0;85.6;-;1.8
STG;2018012717;4.6;-;0.0;85.8;-;2.5
STG;2018012718;4.5;-;0.0;86.0;-;3.2
STG;2018012719;4.6;-;0.0;85.8;-;4.7
STG;2018012720;4.7;-;0.0;84.6;-;4.7
STG;2018012721;4.8;-;0.0;78.0;-;6.5
STG;2018012722;4.5;-;0.0;79.4;-;4.0
STG;2018012723;3.0;-;0.0;84.5;-;4.7
STG;2018012800;2.5;-;0.0;86.3;-;3.6
STG;2018012801;2.5;-;0.0;86.3;-;4.7
STG;2018012802;2.4;-;0.0;86.5;-;5.8
STG;2018012803;2.4;-;0.0;86.4;-;9.4
STG;2018012804;2.9;-;0.0;86.4;-;9.0
STG;2018012805;2.7;0;0.0;85.9;0;6.8
STG;2018012806;2.7;-;0.0;82.9;-;6.5
STG;2018012807;2.7;-;0.0;81.8;-;4.3
STG;2018012808;3.1;-;0.0;81.9;-;4.0
STG;2018012809;3.8;-;0.0;82.7;-;2.5
STG;2018012810;4.4;-;0.0;81.9;-;2.9
STG;2018012811;5.8;-;0.0;76.0;-;3.6
STG;2018012812;6.2;-;0.0;76.5;-;4.3
STG;2018012813;7.2;-;0.0;70.8;-;5.4
STG;2018012814;7.3;-;0.0;68.4;-;5.8
STG;2018012815;8.1;-;0.0;62.1;-;8.6
STG;2018012816;8.4;-;0.0;54.5;-;7.2
STG;2018012817;7.1;-;0.0;62.0;-;4.7
STG;2018012818;6.7;-;0.0;52.2;-;5.4
STG;2018012819;7.4;-;0.0;52.7;-;8.3
STG;2018012820;7.3;-;0.0;55.0;-;9.0
STG;2018012821;6.7;-;0.0;65.4;-;9.0
STG;2018012822;7.2;-;0.0;72.0;-;10.8
STG;2018012823;6.6;-;0.0;76.8;-;5.0
STG;2018012900;5.4;-;0.0;80.1;-;4.3
STG;2018012901;5.5;-;0.0;78.2;-;5.0
STG;2018012902;5.4;-;0.0;75.9;-;7.9
STG;2018012903;4.5;-;0.0;80.5;-;1.8
STG;2018012904;3.8;-;0.0;81.5;-;2.2
STG;2018012905;3.1;0;0.0;84.8;0;3.2
STG;2018012906;3.5;-;0.0;77.5;-;5.8
STG;2018012907;2.8;-;0.0;82.4;-;5.4
STG;2018012908;2.4;-;0.0;88.0;-;2.9
STG;2018012909;2.8;-;0.0;86.4;-;1.8
STG;2018012910;4.6;-;0.0;79.9;-;1.1
STG;2018012911;6.0;-;0.0;73.2;-;2.2
STG;2018012912;6.4;-;0.0;75.6;-;3.2
STG;2018012913;7.7;-;0.0;71.9;-;2.2
STG;2018012914;8.6;-;0.0;68.4;-;4.7
STG;2018012915;8.7;-;0.0;69.9;-;3.6
STG;2018012916;8.0;-;0.0;70.2;-;5.8
STG;2018012917;6.2;-;0.0;78.0;-;7.6
STG;2018012918;6.5;-;0.0;75.5;-;11.2
STG;2018012919;4.5;-;0.0;86.6;-;12.6
STG;2018012920;4.4;-;0.0;86.0;-;12.6
STG;2018012921;4.7;-;0.0;85.1;-;10.8
STG;2018012922;5.0;-;0.0;84.3;-;11.5
STG;2018012923;4.7;-;0.0;91.3;-;10.8
STG;2018013000;5.1;-;0.0;87.2;-;15.5
STG;2018013001;5.2;-;0.0;84.4;-;10.4
STG;2018013002;5.2;-;0.0;84.6;-;8.3
STG;2018013003;5.1;-;0.0;83.8;-;9.0
STG;2018013004;5.1;-;0.0;82.8;-;7.9
STG;2018013005;4.9;0;0.0;84.0;0;4.3
STG;2018013006;4.8;-;0.0;85.0;-;5.4
STG;2018013007;4.7;-;0.0;84.5;-;4.0
STG;2018013008;4.6;-;0.0;86.8;-;1.8
STG;2018013009;4.6;-;0.0;89.6;-;2.9
STG;2018013010;4.9;-;0.0;87.8;-;3.6
STG;2018013011;5.0;-;0.0;88.7;-;5.0
STG;2018013012;5.1;-;0.0;90.1;-;5.8
STG;2018013013;5.4;-;0.0;87.0;-;5.0
STG;2018013014;5.7;-;0.0;82.5;-;3.6
STG;2018013015;5.7;-;0.0;82.4;-;5.4
STG;2018013016;5.5;-;0.0;80.2;-;4.3
STG;2018013017;5.2;-;0.0;80.6;-;4.3
STG;2018013018;5.1;-;0.0;77.2;-;6.8
STG;2018013019;5.2;-;0.0;75.2;-;3.6
STG;2018013020;5.1;-;0.0;75.2;-;4.3
STG;2018013021;5.0;-;0.0;75.5;-;3.2
STG;2018013022;4.6;-;0.0;78.9;-;1.8
STG;2018013023;4.7;-;0.0;80.9;-;7.2
STG;2018013100;4.9;-;0.0;81.6;-;6.8
STG;2018013101;4.8;-;0.0;80.8;-;5.0
STG;2018013102;4.8;-;0.0;80.5;-;6.5
STG;2018013103;4.7;-;0.0;77.3;-;8.3
STG;2018013104;4.7;-;0.0;72.9;-;8.3
STG;2018013105;4.6;0;0.0;73.1;0;10.8
STG;2018013106;4.1;-;0.0;75.4;-;10.1
STG;2018013107;3.9;-;0.0;73.9;-;7.9
STG;2018013108;4.1;-;0.0;72.6;-;7.9
STG;2018013109;4.6;-;0.0;71.5;-;3.2
STG;2018013110;5.3;-;0.0;68.4;-;2.9
STG;2018013111;6.4;-;0.0;65.3;-;6.1
STG;2018013112;7.3;-;0.0;64.6;-;6.5
STG;2018013113;8.1;-;0.0;61.5;-;6.1
STG;2018013114;8.3;-;0.0;55.8;-;6.8
STG;2018013115;7.9;-;0.0;49.9;-;11.9
STG;2018013116;8.2;-;0.0;45.5;-;13.7
STG;2018013117;8.3;-;0.0;43.6;-;15.1
STG;2018013118;8.4;-;0.0;44.1;-;12.6
STG;2018013119;7.8;-;0.0;47.2;-;8.3
STG;2018013120;7.2;-;0.0;49.9;-;4.3
STG;2018013121;7.0;-;0.0;52.2;-;9.0
STG;2018013122;7.0;-;0.0;52.9;-;10.8
STG;2018013123;6.8;-;0.0;55.5;-;7.9
STG;2018020100;6.4;-;0.0;59.0;-;8.6
STG;2018020101;5.8;-;0.0;63.6;-;5.4
STG;2018020102;5.6;-;0.0;67.6;-;6.5
STG;2018020103;4.8;-;0.4;80.0;-;8.3
STG;2018020104;3.9;-;0.9;89.7;-;9.7
STG;2018020105;3.1;0;1.8;93.0;0;9.7
STG;2018020106;2.2;-;2.5;91.8;-;8.6
STG;2018020107;1.2;-;4.0;92.8;-;14.0
STG;2018020108;0.4;-;1.3;93.9;-;17.6
STG;2018020109;0.2;-;1.1;92.7;-;16.2
STG;2018020110;0.5;-;0.3;89.5;-;13.3
STG;2018020111;0.7;-;0.0;87.5;-;11.2
STG;2018020112;1.1;-;0.0;84.5;-;9.0
STG;2018020113;0.5;-;0.7;92.3;-;5.0
STG;2018020114;0.1;-;0.7;93.9;-;5.4
STG;2018020115;0.5;-;0.1;85.2;-;4.7
STG;2018020116;-0.2;-;2.3;93.1;-;7.6
STG;2018020117;0.0;-;0.0;91.0;-;5.0
STG;2018020118;0.1;-;0.0;84.2;-;7.6
STG;2018020119;0.2;-;0.0;81.7;-;7.6
STG;2018020120;-0.2;-;0.0;77.4;-;8.3
STG;2018020121;0.0;-;0.0;74.4;-;8.6
STG;2018020122;-0.2;-;0.0;73.9;-;7.2
STG;2018020123;-0.2;-;0.0;71.2;-;8.6
STG;2018020200;-0.4;-;0.0;71.0;-;7.6
STG;2018020201;-1.0;-;0.0;75.4;-;5.4
STG;2018020202;-0.4;-;0.0;75.1;-;8.3
STG;2018020203;-0.6;-;0.1;80.8;-;7.2
STG;2018020204;-0.9;-;0.1;84.9;-;5.4
STG;2018020205;-1.0;4;0.3;92.0;4;7.9
STG;2018020206;-1.2;-;0.0;91.2;-;5.8
STG;2018020207;-1.3;-;0.0;89.3;-;7.9
STG;2018020208;-1.3;-;0.0;83.6;-;8.3
STG;2018020209;-1.5;-;0.0;83.6;-;4.7
STG;2018020210;-1.7;-;0.0;86.5;-;3.6
STG;2018020211;-1.1;-;0.0;83.3;-;4.0
STG;2018020212;0.5;-;0.0;72.1;-;9.0
STG;2018020213;1.0;-;0.0;67.5;-;9.7
STG;2018020214;0.7;-;0.0;66.9;-;9.7
STG;2018020215;0.5;-;0.0;67.3;-;7.2
STG;2018020216;-0.1;-;0.0;67.7;-;9.4
STG;2018020217;-0.4;-;0.0;68.2;-;9.4
STG;2018020218;-0.5;-;0.0;69.4;-;6.1
STG;2018020219;-0.2;-;0.0;62.6;-;9.7
STG;2018020220;-0.4;-;0.0;63.1;-;5.0
STG;2018020221;-0.9;-;0.0;71.3;-;8.3
STG;2018020222;-0.6;-;0.0;68.9;-;7.2
STG;2018020223;-0.9;-;0.0;71.6;-;5.4
STG;2018020300;-1.3;-;0.0;78.0;-;3.6
STG;2018020301;-1.5;-;0.0;80.5;-;3.6
STG;2018020302;-1.5;-;0.0;84.8;-;4.3
STG;2018020303;-1.9;-;0.0;84.7;-;5.0
STG;2018020304;-2.2;-;0.0;81.3;-;3.2
STG;2018020305;-1.8;0;0.0;77.7;3;6.5
STG;2018020306;-1.8;-;0.0;78.0;-;6.1
STG;2018020307;-1.6;-;0.0;76.3;-;7.6
STG;2018020308;-1.7;-;0.0;77.6;-;5.8
STG;2018020309;-1.2;-;0.0;75.4;-;4.3
STG;2018020310;-1.0;-;0.0;75.7;-;6.1
STG;2018020311;-1.0;-;0.0;79.2;-;4.3
STG;2018020312;-0.4;-;0.0;77.6;-;7.9
STG;2018020313;-0.4;-;0.0;77.5;-;6.5
STG;2018020314;-0.6;-;0.0;80.3;-;6.8
STG;2018020315;-0.5;-;0.0;78.4;-;4.7
STG;2018020316;-0.9;-;0.3;84.9;-;5.4
STG;2018020317;-1.0;-;0.0;78.2;-;8.3
STG;2018020318;-1.2;-;0.0;82.1;-;6.8
STG;2018020319;-1.0;-;0.0;76.5;-;6.5
STG;2018020320;-1.4;-;0.2;82.9;-;7.2
STG;2018020321;-1.5;-;0.0;79.6;-;5.8
STG;2018020322;-1.4;-;0.0;78.9;-;6.1
STG;2018020323;-1.5;-;0.0;79.4;-;5.4
STG;2018020400;-1.9;-;0.0;85.8;-;5.4
STG;2018020401;-2.0;-;0.0;82.8;-;11.9
STG;2018020402;-2.2;-;0.0;79.2;-;12.2
STG;2018020403;-2.1;-;0.0;78.0;-;4.3
STG;2018020404;-2.3;-;0.0;80.9;-;1.8
STG;2018020405;-2.2;1;0.0;79.5;3;2.5
STG;2018020406;-2.6;-;0.0;77.7;-;2.5
STG;2018020407;-2.3;-;0.0;79.4;-;2.5
STG;2018020408;-2.1;-;0.0;82.1;-;2.2
STG;2018020409;-1.6;-;0.0;80.5;-;2.5
STG;2018020410;-1.4;-;0.0;81.0;-;5.0
STG;2018020411;-0.6;-;0.0;77.8;-;3.6
STG;2018020412;-0.1;-;0.0;70.9;-;6.1
STG;2018020413;-0.4;-;0.0;77.6;-;6.1
STG;2018020414;0.0;-;0.0;75.9;-;6.1
STG;2018020415;-0.1;-;0.0;69.3;-;4.7
STG;2018020416;-0.4;-;0.0;65.4;-;3.6
STG;2018020417;-1.3;-;0.0;68.6;-;3.6
STG;2018020418;-1.3;-;0.0;68.2;-;5.4
STG;2018020419;-1.5;-;0.0;67.8;-;5.8
STG;2018020420;-1.7;-;0.0;71.4;-;5.8
STG;2018020421;-1.6;-;0.0;72.9;-;4.7
STG;2018020422;-1.7;-;0.0;75.5;-;4.0
STG;2018020423;-2.6;-;0.0;79.7;-;2.5
STG;2018020500;-2.9;-;0.0;84.1;-;1.4
STG;2018020501;-2.9;-;0.0;86.3;-;1.1
STG;2018020502;-3.2;-;0.0;88.0;-;1.8
STG;2018020503;-3.6;-;0.0;88.9;-;1.8
STG;2018020504;-4.1;-;0.0;89.8;-;1.8
STG;2018020505;-4.4;0;0.0;91.8;3;2.5
STG;2018020506;-4.0;-;0.0;92.4;-;1.4
STG;2018020507;-3.6;-;0.0;93.5;-;3.2
STG;2018020508;-3.8;-;0.0;95.2;-;5.4
STG;2018020509;-3.8;-;0.0;93.5;-;4.0
STG;2018020510;-3.6;-;0.0;91.6;-;4.3
STG;2018020511;-3.1;-;0.0;88.2;-;4.3
STG;2018020512;-2.5;-;0.0;83.8;-;7.2
STG;2018020513;-2.1;-;0.0;80.5;-;5.0
STG;2018020514;-1.4;-;0.0;76.7;-;6.1
STG;2018020515;-1.1;-;0.0;75.7;-;8.3
STG;2018020516;-1.4;-;0.0;78.0;-;6.5
STG;2018020517;-2.5;-;0.0;82.4;-;2.5
STG;2018020518;-2.2;-;0.0;82.8;-;2.5
STG;2018020519;-2.2;-;0.0;86.1;-;2.2
STG;2018020520;-2.4;-;0.0;89.2;-;4.3
STG;2018020521;-2.6;-;0.0;91.4;-;5.0
STG;2018020522;-2.8;-;0.0;91.2;-;3.2
STG;2018020523;-3.1;-;0.0;93.2;-;3.2
STG;2018020600;-3.3;-;0.0;93.0;-;2.2
STG;2018020601;-3.8;-;0.0;95.5;-;3.2
STG;2018020602;-3.9;-;0.0;95.5;-;2.5
STG;2018020603;-3.9;-;0.0;94.3;-;2.9
STG;2018020604;-4.1;-;0.0;95.1;-;2.2
STG;2018020605;-4.3;0;0.0;95.1;2;2.5
STG;2018020606;-4.3;-;0.0;94.5;-;4.0
STG;2018020607;-4.3;-;0.0;94.8;-;2.9
STG;2018020608;-4.4;-;0.0;94.7;-;2.9
STG;2018020609;-4.0;-;0.0;94.2;-;2.5
STG;2018020610;-3.5;-;0.0;93.9;-;2.2
STG;2018020611;-3.2;-;0.0;92.4;-;2.9
STG;2018020612;-3.0;-;0.0;91.8;-;2.5
STG;2018020613;-2.4;-;0.0;89.3;-;2.2
STG;2018020614;-1.6;-;0.0;86.9;-;2.9
STG;2018020615;-1.3;-;0.0;86.0;-;3.6
STG;2018020616;-1.6;-;0.0;85.3;-;1.4
STG;2018020617;-2.1;-;0.0;86.9;-;1.4
STG;2018020618;-2.2;-;0.0;85.4;-;2.2
STG;2018020619;-2.0;-;0.0;85.6;-;3.2
STG;2018020620;-2.2;-;0.0;87.0;-;1.8
STG;2018020621;-2.6;-;0.0;88.5;-;1.8
STG;2018020622;-2.4;-;0.0;89.4;-;1.1
STG;2018020623;-2.6;-;0.0;92.7;-;2.5
STG;2018020700;-2.9;-;0.0;94.1;-;2.2
STG;2018020701;-3.0;-;0.0;94.5;-;0.7
STG;2018020702;-3.0;-;0.0;96.0;-;2.9
STG;2018020703;-2.8;-;0.0;93.6;-;6.5
STG;2018020704;-2.4;-;0.0;92.1;-;7.2
STG;2018020705;-1.8;0;0.0;88.5;2;10.1
STG;2018020706;-1.5;-;0.0;87.5;-;6.8
STG;2018020707;-1.7;-;0.0;89.0;-;2.9
STG;2018020708;-1.7;-;0.0;88.8;-;4.7
STG;2018020709;-2.0;-;0.0;93.2;-;3.2
STG;2018020710;-2.2;-;0.0;95.2;-;2.9
STG;2018020711;-2.0;-;0.0;95.6;-;2.2
STG;2018020712;-1.7;-;0.2;96.1;-;3.2
STG;2018020713;-1.1;-;0.3;91.6;-;6.1
STG;2018020714;-1.0;-;0.3;91.0;-;8.3
STG;2018020715;-1.2;-;0.0;92.4;-;7.2
STG;2018020716;-1.6;-;0.0;93.4;-;4.3
STG;2018020717;-1.6;-;0.0;92.1;-;4.0
STG;2018020718;-1.5;-;0.0;90.0;-;5.0
STG;2018020719;-1.4;-;0.0;89.0;-;5.8
STG;2018020720;-1.4;-;0.3;92.3;-;5.4
STG;2018020721;-1.4;-;0.1;93.5;-;5.4
STG;2018020722;-1.6;-;0.0;93.0;-;5.0
STG;2018020723;-1.7;-;0.0;95.1;-;5.4
STG;2018020800;-2.0;-;0.3;96.6;-;4.0
STG;2018020801;-2.1;-;0.1;96.1;-;4.3
STG;2018020802;-2.4;-;0.0;98.7;-;3.6
STG;2018020803;-2.8;-;0.0;98.2;-;6.1
STG;2018020804;-3.1;-;0.1;97.7;-;2.9
STG;2018020805;-3.0;3;0.1;98.0;4;1.4
STG;2018020806;-2.9;-;0.0;98.7;-;2.9
STG;2018020807;-2.9;-;0.0;99.5;-;4.0
STG;2018020808;-3.0;-;0.1;99.2;-;5.8
STG;2018020809;-3.0;-;0.2;98.1;-;4.7
STG;2018020810;-2.9;-;0.0;96.6;-;2.9
STG;2018020811;-2.5;-;0.0;94.9;-;2.9
STG;2018020812;-2.5;-;0.0;95.2;-;3.2
STG;2018020813;-2.3;-;0.0;93.9;-;4.3
STG;2018020814;-2.2;-;0.0;94.7;-;2.9
STG;2018020815;-2.1;-;0.0;94.9;-;3.2
STG;2018020816;-2.1;-;0.0;94.9;-;2.9
STG;2018020817;-2.1;-;0.0;94.7;-;1.8
STG;2018020818;-2.0;-;0.0;92.7;-;2.2
STG;2018020819;-2.2;-;0.0;88.5;-;5.4
STG;2018020820;-2.8;-;0.0;87.6;-;6.8
STG;2018020821;-2.4;-;0.0;89.9;-;1.1
STG;2018020822;-2.2;-;0.0;89.1;-;1.4
STG;2018020823;-2.3;-;0.0;87.4;-;3.6
STG;2018020900;-2.2;-;0.0;84.6;-;4.0
STG;2018020901;-2.0;-;0.0;82.0;-;6.1
STG;2018020902;-2.1;-;0.0;85.6;-;4.3
STG;2018020903;-2.3;-;0.0;88.4;-;1.8
STG;2018020904;-2.5;-;0.0;88.8;-;1.4
STG;2018020905;-2.5;1;0.0;89.9;3;1.4
STG;2018020906;-2.1;-;0.0;84.6;-;4.0
STG;2018020907;-2.2;-;0.0;83.2;-;4.7
STG;2018020908;-2.1;-;0.0;82.7;-;2.9
STG;2018020909;-1.9;-;0.0;78.3;-;2.5
STG;2018020910;-1.6;-;0.0;76.4;-;3.2
STG;2018020911;-1.4;-;0.0;74.7;-;2.9
STG;2018020912;-1.1;-;0.0;75.3;-;4.7
STG;2018020913;-0.8;-;0.0;74.1;-;3.6
STG;2018020914;-0.6;-;0.0;74.6;-;6.1
STG;2018020915;-0.5;-;0.0;76.1;-;3.6
STG;2018020916;-0.7;-;0.0;80.2;-;2.5
STG;2018020917;-1.2;-;0.0;85.7;-;5.8
STG;2018020918;-1.3;-;0.0;88.0;-;3.2
STG;2018020919;-1.4;-;0.0;90.4;-;2.2
STG;2018020920;-1.5;-;0.0;91.2;-;2.2
STG;2018020921;-2.5;-;0.0;85.7;-;5.0
STG;2018020922;-2.7;-;0.0;83.2;-;6.5
STG;2018020923;-2.2;-;0.0;82.1;-;7.6
STG;2018021000;-1.6;-;0.0;78.7;-;6.5
STG;2018021001;-1.5;-;0.0;77.2;-;8.3
STG;2018021002;-1.6;-;0.0;78.4;-;5.8
STG;2018021003;-1.9;-;0.0;81.5;-;1.4
STG;2018021004;-1.8;-;0.0;81.4;-;2.2
STG;2018021005;-1.8;0;0.0;81.9;3;2.9
STG;2018021006;-1.8;-;0.0;83.8;-;5.4
STG;2018021007;-1.8;-;0.0;84.3;-;1.8
STG;2018021008;-1.6;-;0.0;82.6;-;1.8
STG;2018021009;-1.5;-;0.0;84.3;-;5.8
STG;2018021010;-1.2;-;0.0;83.8;-;7.2
STG;2018021011;-1.5;-;0.0;84.0;-;9.0
STG;2018021012;-1.3;-;0.0;84.2;-;9.0
STG;2018021013;-1.0;-;0.0;83.1;-;7.2
STG;2018021014;-0.7;-;0.0;79.2;-;7.2
STG;2018021015;-0.4;-;0.0;77.2;-;8.6
STG;2018021016;-0.5;-;0.0;74.3;-;8.6
STG;2018021017;-0.7;-;0.0;75.6;-;7.9
